  -13.2979813      -16.2477570       30.1126461    
  -13.5929585      -15.8043404       31.4702663    
  -13.8140965      -15.1745853       32.7793350    
  -13.9501457      -14.3626175       34.0014496    
  -13.9913931      -13.3817806       35.0983505    
  -13.9304323      -12.2548046       36.0346909    
  -13.7628698      -11.0129890       36.7809143    
  -13.4878817      -9.69435310       37.3157921    
  -13.1085291      -8.34090614       37.6282654    
  -12.6317673      -6.99537325       37.7182159    
  -12.0681276      -5.69783688       37.5960350    
  -11.4310989      -4.48279667       37.2810974    
  -10.7362690      -3.37703729       36.7993660    
  -10.0003462      -2.39854336       36.1806183    
  -9.24016571      -1.55646777       35.4556656    
  -8.47179604     -0.851987302       34.6540031    
  -7.70981503     -0.279753864       33.8020744    
  -6.96680880      0.170372903       32.9222527    
  -6.25309086      0.511593103       32.0324554    
  -5.57662249      0.758630276       31.1462669    
  -4.94309711      0.926499367       30.2733936    
  -4.35613728       1.02961040       29.4203053    
  -3.81756258       1.08118474       28.5909119    
  -3.32768774       1.09293127       27.7872124    
  -2.88562584       1.07492101       27.0098515    
  -2.48957109       1.03559983       26.2585697    
  -2.13705397      0.981889665       25.5325584    
  -1.82515955      0.919340193       24.8307076    
  -1.55070961      0.852302134       24.1517754    
  -1.31040847      0.784104347       23.4945107    
  -1.10095716      0.717222989       22.8577156    
 -0.919139147      0.653436422       22.2402802    
 -0.761881590      0.593962193       21.6412010    
 -0.626297235      0.539576054       21.0595779    
 -0.509709895      0.490712613       20.4946098    
 -0.409667671      0.447549760       19.9455853    
 -0.323945940      0.410077929       19.4118690    
 -0.250543565      0.378156245       18.8928909    
 -0.187673599      0.351557404       18.3881340    
 -0.133750498      0.330002904       17.8971233    
  -8.73751640E-02  0.313190222       17.4194260    
  -4.73186262E-02  0.300813526       16.9546337    
  -1.25054121E-02  0.292578876       16.5023670    
   1.80030148E-02  0.288215250       16.0622673    
   4.50242385E-02  0.287482262       15.6339922    
   6.92700371E-02  0.290175140       15.2172155    
   9.13605466E-02  0.296128035       14.8116245    
  0.111837298      0.305215716       14.4169188    
  0.131175131      0.317354500       14.0328093    
  0.149793059      0.332502425       13.6590176    
  0.168063998      0.350659192       13.2952747    
  0.186323524      0.371865958       12.9413233    
  0.204877764      0.396205157       12.5969143    
  0.224010497      0.423800588       12.2618084    
  0.243989497      0.454817772       11.9357758    
  0.265072316      0.489464611       11.6185980    
  0.287511557      0.527992547       11.3100662    
  0.311559647      0.570698082       11.0099821    
  0.337473482      0.617925107       10.7181606    
  0.365518630      0.670067489       10.4344282    
  0.395973504      0.727572262       10.1586256    
  0.429133385      0.790943623       9.89060974    
  0.465314418      0.860747635       9.63025475    
  0.504857719      0.937617242       9.37745285    
  0.548133671       1.02225840       9.13212109    
  0.595546126       1.11545706       8.89420128    
  0.647537231       1.21808636       8.66366577    
  0.704592168       1.33111548       8.44052219    
  0.767244518       1.45561886       8.22482014    
  0.836081922       1.59278667       8.01665974    
  0.911752403       1.74393594       7.81619930    
  0.994970739       1.91052282       7.62366772    
   1.08652592       2.09415603       7.43937922    
   1.18728888       2.29661083       7.26374912    
   1.29822111       2.51984406       7.09731674    
   1.42038345       2.76600862       6.94076824    
   1.55494595       3.03747034       6.79496908    
   1.70319843       3.33682251       6.66100073    
   1.86656082       3.66689968       6.54020691    
   2.04659462       4.03079081       6.43424654    
   2.24501419       4.43184662       6.34516048    
   2.46369743       4.87368250       6.27545166    
   2.70469594       5.36017275       6.22817898    
   2.97024369       5.89543247       6.20707035    
   3.26276255       6.48378134       6.21665716    
   3.58486438       7.12968254       6.26243019    
   3.93934608       7.83764791       6.35102129    
   4.32917643       8.61209965       6.49041271    
   4.75746870       9.45716667       6.69016790    
   5.22743845       10.3764038       6.96168518    
   5.74233484       11.3724051       7.31846046    
   6.30534172       12.4462843       7.77634335    
   6.91943598       13.5969925       8.35375500    
   7.58719158       14.8204317       9.07182312    
   8.31051540       16.1083450       9.95436287    
   9.09029865       17.4469471       11.0275993    
   9.92596340       18.8153191       12.3195095    
   10.8148985       20.1836052       13.8585911    
   11.7517691       21.5111485       15.6718655    
   12.7277069       22.7448101       17.7818890    
   13.7294168       23.8178940       20.2025986    
   14.7382641       24.6502533       22.9339199    
   15.7294626       25.1504021       25.9553680    
   16.6715565       25.2205086       29.2192478    
   17.5264511       24.7650356       32.6447182    
   18.2503090       23.7033310       36.1146240    
   18.7956104       21.9853535       39.4774971    
   19.1145840       19.6082344       42.5570450    
   19.1639481       16.6296329       45.1702232    
   18.9105167       13.1728439       47.1525764    
   18.3367500       9.41926384       48.3862267    
   17.4450016       5.58689976       48.8231125    
   16.2591915       1.89843845       48.4957962    
   14.8231163      -1.45299673       47.5112457    
   13.1955051      -4.33064127       46.0289001    
   11.4428902      -6.66633940       44.2300110    
   9.63196754      -8.45685863       42.2877235    
   7.82308531      -9.74847889       40.3454895    
   6.06592894      -10.6167927       38.5069771    
   4.39765692      -11.1479702       36.8361168    
   2.84309435      -11.4250727       35.3635712    
   1.41627765      -11.5201750       34.0957184    
  0.122632384      -11.4913054       33.0233421    
  -1.03876126      -11.3825521       32.1286278    
  -2.07314014      -11.2258396       31.3901024    
  -2.98841000      -11.0432997       30.7857609    
  -3.79389906      -10.8496170       30.2948265    
  -4.49947071      -10.6540575       29.8985882    
  -5.11492920      -10.4620905       29.5806694    
  -5.64964533      -10.2766199       29.3269806    
  -6.11234283      -10.0988836       29.1255207    
  -6.51099682      -9.92909908       28.9661179    
  -6.85280704      -9.76690388       28.8401718    
  -7.14421654      -9.61165905       28.7404079    
  -7.39096069      -9.46264648       28.6606750    
  -7.59812927      -9.31919003       28.5957718    
  -7.77023554      -9.18073082       28.5413017    
  -7.91128492      -9.04686356       28.4935646    
  -8.02484322      -8.91734791       28.4494591    
  -8.11409378      -8.79210567       28.4064102    
  -8.18189526      -8.67120838       28.3623066    
  -8.23082638      -8.55485249       28.3154469    
  -8.26322937      -8.44334030       28.2645035    
  -8.28124046      -8.33705044       28.2084751    
  -8.28682137      -8.23641586       28.1466599    
  -8.28178120      -8.14189816       28.0786190    
  -8.26779270      -8.05396843       28.0041504    
  -8.24641037      -7.97308540       27.9232578    
  -8.21907806      -7.89968300       27.8361301    
  -8.18713856      -7.83415461       27.7431145    
  -8.15184021      -7.77684450       27.6446915    
  -8.11434078      -7.72804022       27.5414562    
  -8.07571030      -7.68796778       27.4340973    
  -8.03693581      -7.65678883       27.3233795    
  -7.99892092      -7.63460064       27.2101269    
  -7.96248913      -7.62143612       27.0952091    
  -7.92838383      -7.61726570       26.9795265    
  -7.89727211      -7.62200022       26.8639984    
  -7.86974478      -7.63549328       26.7495556    
  -7.84631968      -7.65754509       26.6371269    
  -7.82744217      -7.68790483       26.5276394    
  -7.81348848      -7.72627401       26.4220028    
  -7.80476713      -7.77230787       26.3211079    
  -7.80152130      -7.82561827       26.2258224    
  -7.80393076      -7.88577509       26.1369839    
  -7.81211519      -7.95230579       26.0553989    
  -7.82613420      -8.02469730       25.9818325    
  -7.84599066      -8.10239506       25.9170074    
  -7.87163115      -8.18480206       25.8616009    
  -7.90294838      -8.27128124       25.8162365    
  -7.93978167      -8.36114979       25.7814789    
  -7.98191833      -8.45368385       25.7578297    
  -8.02909470      -8.54811478       25.7457199    
  -8.08099651      -8.64363194       25.7455044    
  -8.13726044      -8.73938179       25.7574501    
  -8.19747257      -8.83446980       25.7817307    
  -8.26117229      -8.92796707       25.8184204    
  -8.32785130      -9.01891136       25.8674831    
  -8.39695740      -9.10631466       25.9287643    
  -8.46789265      -9.18917274       26.0019836    
  -8.54002094      -9.26647091       26.0867271    
  -8.61266613      -9.33720016       26.1824398    
  -8.68511963      -9.40036869       26.2884235    
  -8.75664425      -9.45501709       26.4038315    
  -8.82648182      -9.50023746       26.5276718    
  -8.89385700      -9.53518963       26.6588039    
  -8.95799065      -9.55912209       26.7959480    
  -9.01810360      -9.57139015       26.9376945    
  -9.07343197      -9.57147598       27.0825138    
  -9.12323666      -9.55900860       27.2287750    
  -9.16681385      -9.53377914       27.3747654    
  -9.20351028      -9.49575520       27.5187149    
  -9.23273468      -9.44509315       27.6588249    
  -9.25397015      -9.38214207       27.7932968    
  -9.26678753      -9.30744934       27.9203625    
  -9.27085400      -9.22175503       28.0383205    
  -9.26594448      -9.12598515       28.1455669    
  -9.25194836      -9.02123737       28.2406273    
  -9.22887707      -8.90876198       28.3221836    
  -9.19686604      -8.78994083       28.3891048    
  -9.15617371      -8.66625595       28.4404602    
  -9.10718155      -8.53926373       28.4755459    
  -9.05039024      -8.41056252       28.4938850    
  -8.98640728      -8.28175831       28.4952374    
  -8.91594219      -8.15443707       28.4795971    
  -8.83979130      -8.03013229       28.4471855    
  -8.75882530      -7.91030073       28.3984413    
  -8.67397308      -7.79629898       28.3339996    
  -8.58620548      -7.68936491       28.2546749    
  -8.49652100      -7.59060431       28.1614418    
  -8.40592957      -7.50098133       28.0554066    
  -8.31543446      -7.42131424       27.9377899    
  -8.22602272      -7.35227394       27.8098965    
  -8.13864803      -7.29438925       27.6730995    
  -8.05422211      -7.24805069       27.5288143    
  -7.97360516      -7.21352053       27.3784866    
  -7.89759684      -7.19094229       27.2235718    
  -7.82693148      -7.18035221       27.0655212    
  -7.76227379      -7.18168974       26.9057751    
  -7.70421553      -7.19480944       26.7457504    
  -7.65327501      -7.21949148       26.5868340    
  -7.60989666      -7.25545025       26.4303799    
  -7.57445192      -7.30234241       26.2777023    
  -7.54724121      -7.35977364       26.1300755    
  -7.52849436      -7.42730379       25.9887333    
  -7.51837540      -7.50444889       25.8548641    
  -7.51698256      -7.59068394       25.7296143    
  -7.52435255      -7.68544149       25.6140823    
  -7.54046154      -7.78811216       25.5093193    
  -7.56522655      -7.89803982       25.4163303    
  -7.59850788      -8.01451969       25.3360653    
  -7.64010906      -8.13679409       25.2694206    
  -7.68977737      -8.26404572       25.2172298    
  -7.74720430      -8.39539433       25.1802578    
  -7.81202316      -8.52989197       25.1591930    
  -7.88381004      -8.66651726       25.1546383    
  -7.96208096      -8.80417538       25.1670990    
  -8.04629040      -8.94169140       25.1969719    
  -8.13583088      -9.07781410       25.2445278    
  -8.23002911      -9.21121693       25.3098965    
  -8.32814789      -9.34050083       25.3930511    
  -8.42938328      -9.46420670       25.4937935    
  -8.53286552      -9.58082199       25.6117325    
  -8.63766098      -9.68880177       25.7462711    
  -8.74277496      -9.78658295       25.8965893    
  -8.84715557      -9.87261391       26.0616322    
  -8.94970131      -9.94537830       26.2401009    
  -9.04926872      -10.0034304       26.4304466    
  -9.14468479      -10.0454292       26.6308727    
  -9.23475933      -10.0701771       26.8393383    
  -9.31830120      -10.0766592       27.0535793    
  -9.39413738      -10.0640831       27.2711239    
  -9.46113205      -10.0319138       27.4893284    
  -9.51821041      -9.97990990       27.7054119    
  -9.56438065      -9.90815067       27.9165096    
  -9.59875774      -9.81705475       28.1197224    
  -9.62058735      -9.70739269       28.3121777    
  -9.62926769      -9.58028507       28.4910946    
  -9.62436962      -9.43719387       28.6538429    
  -9.60565186      -9.27989388       28.7980118    
  -9.57307625      -9.11044025       28.9214592    
  -9.52681255      -8.93112373       29.0223694    
  -9.46724415      -8.74441338       29.0992908    
  -9.39496136      -8.55289650       29.1511650    
  -9.31075478      -8.35921574       29.1773415    
  -9.21560097      -8.16600418       29.1775856    
  -9.11064148      -7.97582245       29.1520634    
  -8.99715996      -7.79110384       29.1013241    
  -8.87655449      -7.61410475       29.0262661    
  -8.75030994      -7.44686651       28.9281025    
  -8.61996555      -7.29118586       28.8083096    
  -8.48708725      -7.14859819       28.6685848    
  -8.35323811      -7.02036905       28.5107975    
  -8.21995163      -6.90749741       28.3369370    
  -8.08870602      -6.81072617       28.1490784    
  -7.96090794      -6.73056030       27.9493351    
  -7.83787298      -6.66728830       27.7398338    
  -7.72081470      -6.62100697       27.5226784    
  -7.61083412      -6.59165001       27.2999363    
  -7.50891590      -6.57901430       27.0736179    
  -7.41592598      -6.58278561       26.8456669    
  -7.33261204      -6.60256243       26.6179562    
  -7.25960732      -6.63787651       26.3922844    
  -7.19743443      -6.68821144       26.1703739    
  -7.14651203      -6.75301552       25.9538765    
  -7.10716248      -6.83171177       25.7443790    
  -7.07961750      -6.92370510       25.5434036    
  -7.06402636      -7.02838564       25.3524189    
  -7.06046247      -7.14512777       25.1728420    
  -7.06892920      -7.27328682       25.0060444    
  -7.08936501      -7.41219473       24.8533592    
  -7.12164783      -7.56114960       24.7160797    
  -7.16559792      -7.71940756       24.5954628    
  -7.22097874      -7.88616896       24.4927254    
  -7.28749752      -8.06056690       24.4090443    
  -7.36480427      -8.24165249       24.3455505    
  -7.45248890      -8.42837906       24.3033180    
  -7.55007792      -8.61958981       24.2833538    
  -7.65702915      -8.81400394       24.2865829    
  -7.77272654      -9.01020145       24.3138313    
  -7.89647388      -9.20661545       24.3658009    
  -8.02748775      -9.40152264       24.4430447    
  -8.16489124      -9.59304142       24.5459366    
  -8.30770588      -9.77913189       24.6746387    
  -8.45484829      -9.95760155       24.8290691    
  -8.60512352      -10.1261225       25.0088615    
  -8.75722313      -10.2822523       25.2133236    
  -8.90972614      -10.4234657       25.4414082    
  -9.06110001      -10.5471945       25.6916733    
  -9.20970917      -10.6508827       25.9622536    
  -9.35382652      -10.7320442       26.2508411    
  -9.49164867      -10.7883368       26.5546761    
  -9.62131786      -10.8176384       26.8705425    
  -9.74094963      -10.8181305       27.1947937    
  -9.84866810      -10.7883835       27.5233879    
  -9.94263935      -10.7274399       27.8519421    
  -10.0211191      -10.6348867       28.1758137    
  -10.0824957      -10.5109196       28.4901924    
  -10.1253376      -10.3563871       28.7902164    
  -10.1484423      -10.1728115       29.0710964    
  -10.1508789      -9.96238422       29.3282490    
  -10.1320295      -9.72793102       29.5574322    
  -10.0916195      -9.47285271       29.7548714    
  -10.0297432      -9.20102882       29.9173717    
  -9.94687176      -8.91671085       30.0424156    
  -9.84385586      -8.62438774       30.1282177    
  -9.72190952      -8.32864475       30.1737709    
  -9.58258343      -8.03402615       30.1788406    
  -9.42772770      -7.74489689       30.1439381    
  -9.25944424      -7.46532345       30.0702667    
  -9.08003235      -7.19897509       29.9596405    
  -8.89192677      -6.94904947       29.8143864    
  -8.69763947      -6.71822500       29.6372414    
  -8.49969769      -6.50864124       29.4312420    
  -8.30059242      -6.32190371       29.1996231    
  -8.10272312      -6.15910864       28.9457226    
  -7.90836191      -6.02088833       28.6728916    
  -7.71961451      -5.90746498       28.3844357    
  -7.53839970      -5.81871319       28.0835514    
  -7.36643124      -5.75422764       27.7732944    
  -7.20521069      -5.71338558       27.4565544    
  -7.05602837      -5.69540834       27.1360416    
  -6.91996622      -5.69941521       26.8142834    
  -6.79791117      -5.72447205       26.4936333    
  -6.69056749      -5.76962900       26.1762810    
  -6.59847355      -5.83395004       25.8642673    
  -6.52202129      -5.91653633       25.5595055    
  -6.46147299      -6.01654053       25.2637959    
  -6.41697979      -6.13317442       24.9788513    
  -6.38859940      -6.26570892       24.7063141    
  -6.37631035      -6.41347218       24.4477692    
  -6.38002634      -6.57583857       24.2047710    
  -6.39960766      -6.75221682       23.9788513    
  -6.43486834      -6.94203234       23.7715302    
  -6.48558474      -7.14470863       23.5843334    
  -6.55149698      -7.35964346       23.4187946    
  -6.63231182      -7.58618450       23.2764606    
  -6.72769928      -7.82360268       23.1588936    
  -6.83728981      -8.07106209       23.0676708    
  -6.96066713      -8.32758904       23.0043755    
  -7.09735918      -8.59204197       22.9705811    
  -7.24682760      -8.86307716       22.9678402    
  -7.40845251      -9.13911819       22.9976559    
  -7.58151913      -9.41832352       23.0614529    
  -7.76519966      -9.69855690       23.1605320    
  -7.95853519      -9.97736549       23.2960300    
  -8.16041851      -10.2519588       23.4688549    
  -8.36957264      -10.5191994       23.6796207    
  -8.58453560      -10.7756042       23.9285755    
  -8.80364227      -11.0173607       24.2155151    
  -9.02501392      -11.2403593       24.5396976    
  -9.24654865      -11.4402485       24.8997498    
  -9.46591854      -11.6125126       25.2935848    
  -9.68057823      -11.7525749       25.7183208    
  -9.88777828      -11.8559284       26.1702156    
  -10.0845928      -11.9182940       26.6446304    
  -10.2679625      -11.9357948       27.1360188    
  -10.4347458      -11.9051504       27.6379547    
  -10.5817862      -11.8238773       28.1432152    
  -10.7059956      -11.6904840       28.6439075    
  -10.8044443      -11.5046425       29.1316528    
  -10.8744640      -11.2673273       29.5978222    
  -10.9137506      -10.9808998       30.0338078    
  -10.9204655      -10.6491261       30.4313335    
  -10.8933315      -10.2771215       30.7827663    
  -10.8317108      -9.87121391       31.0814133    
  -10.7356615      -9.43873215       31.3217964    
  -10.6059685      -8.98772812       31.4998589    
  -10.4441442      -8.52665710       31.6130981    
  -10.2523956      -8.06403351       31.6606178    
  -10.0335598      -7.60809231       31.6430912    
  -9.79101276      -7.16647959       31.5626373    
  -9.52855968      -6.74599648       31.4226379    
  -9.25030327      -6.35240841       31.2274971    
  -8.96051407      -5.99033117       30.9823799    
  -8.66349602      -5.66319132       30.6929474    
  -8.36346531      -5.37325621       30.3650990    
  -8.06444454      -5.12171936       30.0047531    
  -7.77017212      -4.90883017       29.6176643    
  -7.48403788      -4.73404646       29.2092838    
  -7.20903873      -4.59620285       28.7846680    
  -6.94775534      -4.49367380       28.3484192    
  -6.70234728      -4.42452955       27.9046707    
  -6.47456551      -4.38667345       27.4570942    
  -6.26577616      -4.37795734       27.0089226    
  -6.07699442      -4.39627647       26.5629978    
  -5.90892267      -4.43964005       26.1218128    
  -5.76199436      -4.50622416       25.6875668    
  -5.63641739      -4.59440422       25.2622128    
  -5.53221607      -4.70277309       24.8475132    
  -5.44927168      -4.83014774       24.4450798    
  -5.38735914      -4.97556353       24.0564194    
  -5.34617949      -5.13826275       23.6829662    
  -5.32538795      -5.31767654       23.3261204    
  -5.32461691      -5.51340199       22.9872780    
  -5.34349537      -5.72517633       22.6678505    
  -5.38166332      -5.95284748       22.3692989    
  -5.43878174      -6.19634438       22.0931473    
  -5.51453781      -6.45564175       21.8410015    
  -5.60864830      -6.73072577       21.6145744    
  -5.72085619      -7.02155447       21.4156876    
  -5.85092592      -7.32801819       21.2462959    
  -5.99863529      -7.64989233       21.1084843    
  -6.16376114      -7.98679018       21.0044804    
  -6.34606409      -8.33810902       20.9366474    
  -6.54526854      -8.70297241       20.9074783    
  -6.76103878      -9.08016682       20.9195786    
  -6.99295139      -9.46807480       20.9756374    
  -7.24046373      -9.86460400       21.0783844    
  -7.50287771      -10.2671146       21.2305374    
  -7.77930117      -10.6723480       21.4347191    
  -8.06860542      -11.0763578       21.6933613    
  -8.36938095      -11.4744520       22.0085793    
  -8.67988777      -11.8611526       22.3820248    
  -8.99801445      -12.2301750       22.8147049    
  -9.32123089      -12.5744467       23.3067856    
  -9.64655209      -12.8861675       23.8573647    
  -9.97051334      -13.1569271       24.4642391    
  -10.2891550      -13.3778915       25.1236725    
  -10.5980282      -13.5400620       25.8301792    
  -10.8922319      -13.6346197       26.5763531    
  -11.1664705      -13.6533403       27.3527641    
  -11.4151573      -13.5890808       28.1479530    
  -11.6325493      -13.4363012       28.9485550    
  -11.8129244      -13.1915970       29.7395782    
  -11.9507914      -12.8541861       30.5048370    
  -12.0411310      -12.4262962       31.2275524    
  -12.0796471      -11.9133997       31.8910847    
  -12.0630226      -11.3242369       32.4797516    
  -11.9891443      -10.6706009       32.9796715    
  -11.8572903      -9.96687508       33.3795280    
  -11.6682491      -9.22933960       33.6712074    
  -11.4243584      -8.47531605       33.8502121    
  -11.1294546      -7.72221375       33.9157906    
  -10.7887306      -6.98659658       33.8708115    
  -10.4085169      -6.28334475       33.7213554    
  -9.99599934      -5.62500286       33.4761238    
  -9.55889988      -5.02135944       33.1457024    
  -9.10514545      -4.47927332       32.7418022    
  -8.64255810      -4.00273275       32.2765312    
  -8.17857552      -3.59310365       31.7617626    
  -7.72002840      -3.24951410       31.2086468    
  -7.27297688      -2.96931052       30.6272793    
  -6.84261036      -2.74853611       30.0265083    
  -6.43320274      -2.58238459       29.4138737    
  -6.04812098      -2.46560335       28.7956333    
  -5.68986940      -2.39282656       28.1768723    
  -5.36016512      -2.35883451       27.5616379    
  -5.06003189      -2.35874319       26.9530983    
  -4.78990316      -2.38812923       26.3537025    
  -4.54972601      -2.44310403       25.7653255    
  -4.33906364      -2.52034450       25.1894054    
  -4.15719175      -2.61709452       24.6270466    
  -4.00318193      -2.73114371       24.0791225    
  -3.87597823      -2.86079216       23.5463448    
  -3.77445960      -3.00480700       23.0293255    
  -3.69749427      -3.16237497       22.5286255    
  -3.64398241      -3.33305502       22.0447903    
  -3.61288977      -3.51673126       21.5783844    
  -3.60327387      -3.71356988       21.1300163    
  -3.61430335      -3.92397857       20.7003593    
  -3.64527082      -4.14857006       20.2901745    
  -3.69560075      -4.38812828       19.9003296    
  -3.76485348      -4.64357853       19.5318222    
  -3.85272598      -4.91595745       19.1857967    
  -3.95904922      -5.20638514       18.8635731    
  -4.08378267      -5.51603699       18.5666676    
  -4.22700787      -5.84611320       18.2968197    
  -4.38891840      -6.19780636       18.0560207    
  -4.56980705      -6.57226133       17.8465443    
  -4.77005243      -6.97053194       17.6709766    
  -4.99010038      -7.39352655       17.5322495    
  -5.23044300      -7.84194231       17.4336662    
  -5.49159288      -8.31618881       17.3789368    
  -5.77405262      -8.81629276       17.3721905    
  -6.07827663      -9.34178543       17.4179897    
  -6.40462732      -9.89157104       17.5213299    
  -6.75332165      -10.4637747       17.6876125    
  -7.12436676      -11.0555658       17.9225960    
  -7.51748657      -11.6629610       18.2322998    
  -7.93203402      -12.2806168       18.6228676    
  -8.36689186      -12.9016075       19.1003609    
  -8.82036304      -13.5172148       19.6704807    
  -9.29004860      -14.1167364       20.3382015    
  -9.77271748      -14.6873541       21.1073017    
  -10.2641811      -15.2140846       21.9797935    
  -10.7591715      -15.6798687       22.9552670    
  -11.2512407      -16.0658417       24.0301495    
  -11.7327003      -16.3518410       25.1969528    
  -12.1946144      -16.5171967       26.4435463    
  -12.6268730      -16.5418282       27.7525940    
  -13.0183687      -16.4076500       29.1012402    
  -13.3572969      -16.1002102       30.4612160    
  -13.6315880      -15.6104565       31.7994690    
  -13.8294744      -14.9364243       33.0794373    
  -13.9401693      -14.0846004       34.2629471    
  -13.9546127      -13.0706892       35.3126869    
